112	1.2	0
-2.617994	1.574060	2.783565
2.380392	2.500101	-0.120466
rec.job91420.bl.pdb	-4.486	-3.167	-0.006
lig.job91420.bl.pdb	6.407	0.905	-10.136
-1.570796	2.356369	3.005869	100	18	97	709.200
2.879793	1.417623	-0.202254	104	16	106	708.895
1.832596	1.194549	-0.801900	94	17	110	708.818
1.832596	1.504028	0.636812	94	13	6	708.818
2.094395	2.164094	-2.991358	100	15	107	708.670
-2.094395	2.478122	2.609777	105	20	100	708.596
1.832596	1.977582	0.969896	99	13	8	707.803
2.094395	1.683268	0.374177	93	14	3	707.644
1.570796	1.506530	1.988858	96	24	110	707.521
1.308997	1.836682	-0.676006	16	107	109	707.500
0.785398	2.881233	-2.582574	99	18	110	707.471
-2.617994	0.080730	-2.622036	18	0	0	706.956
-0.523599	2.393226	1.857173	95	15	0	706.812
-2.617994	1.134497	-1.109631	88	9	1	706.670
1.570796	1.554776	0.100351	97	19	110	706.610
-3.141593	0.762244	-0.273349	103	16	106	705.751
-2.094395	0.618092	2.539118	103	17	103	705.709
-0.523599	0.929350	-2.910676	95	15	107	705.667
-0.261799	1.367556	0.358405	97	16	109	704.562
1.570796	1.301460	-0.509251	96	18	2	704.485
-3.141593	2.001437	0.381215	102	15	106	704.097
2.617994	2.104282	-0.813972	89	12	6	704.027
-0.785398	2.393226	1.857173	83	7	108	703.831
0.000000	1.310100	1.488307	104	89	8	703.587
2.617994	2.664082	-1.071402	99	18	109	703.092
-1.308997	0.640596	-2.797608	99	16	107	702.604
-1.832596	1.450119	-2.739050	108	17	102	702.451
-1.832596	0.640596	-2.797608	98	19	109	702.338
-1.047198	2.404280	-0.174044	97	15	2	702.207
-2.617994	0.618092	2.539118	3	28	6	701.820
-2.879793	1.662363	0.915448	95	15	110	701.788
2.094395	2.295480	1.008277	96	12	99	701.743
2.879793	2.396274	-1.959260	98	6	92	701.661
-0.523599	2.138223	1.678323	91	14	110	701.535
-2.617994	1.599406	1.426070	25	11	17	701.339
-1.832596	2.247462	0.191623	100	19	109	701.237
-1.570796	0.864993	2.278281	98	21	6	700.839
0.785398	0.379747	-1.713059	84	5	110	700.647
2.356194	1.310100	1.488307	100	12	7	700.597
-0.261799	0.571433	-1.188419	86	17	104	700.233
2.879793	2.393226	1.857173	90	13	108	700.195
1.047198	0.458961	-0.107937	101	17	16	700.195
2.356194	0.914445	2.687814	96	15	109	700.095
2.356194	2.164094	-2.991358	107	21	101	700.059
-0.785398	0.290380	-0.796960	94	17	98	699.987
-1.832596	0.762244	-0.273349	92	13	111	699.839
-2.356194	1.450119	-2.739050	96	13	4	699.322
-1.308997	2.356369	3.005869	97	17	97	699.207
-2.617994	0.496451	0.593859	18	6	109	699.129
-2.879793	2.592629	0.909713	108	25	107	699.027
2.094395	1.413347	-1.339188	108	26	110	698.906
2.879793	1.554776	0.100351	102	15	106	698.719
-0.785398	0.866395	-2.492918	97	14	103	698.715
2.879793	1.045978	0.343692	100	16	111	698.697
-1.570796	1.242974	-2.977882	103	18	105	698.614
1.047198	2.637879	2.121598	95	15	107	698.463
-2.879793	1.510910	-0.740472	89	12	1	698.421
1.047198	2.164094	-2.991358	104	5	91	698.367
-2.879793	2.719179	-1.780644	94	15	111	698.310
1.308997	1.872854	1.543456	101	9	10	698.209
0.000000	2.041297	-2.664597	111	2	90	698.172
-2.094395	1.982574	-1.115518	80	110	108	697.855
-2.617994	1.809167	1.213774	23	9	12	697.706
-0.261799	0.866955	-0.931351	90	16	104	697.493
-1.832596	1.732874	-0.951685	25	6	2	697.308
-2.356194	0.864993	2.278281	91	13	107	696.813
-1.308997	0.910508	1.903534	98	18	11	696.587
-1.308997	1.247695	1.809890	89	17	9	696.536
-2.879793	0.685216	-1.712745	92	19	111	696.164
1.570796	2.033014	2.977192	3	13	100	696.123
-2.617994	2.041297	-2.664597	103	15	107	696.047
2.356194	2.984978	1.954446	87	17	3	696.042
-1.832596	1.998705	2.370472	85	5	99	695.865
-1.832596	2.164094	-2.991358	93	8	9	695.572
-3.141593	1.741644	-2.695914	102	13	98	695.070
-0.261799	0.961715	0.014085	103	16	105	694.995
-0.261799	0.700570	1.559208	92	9	17	694.990
2.094395	2.115563	0.685730	96	14	5	694.881
-3.141593	0.379747	-1.713059	103	15	98	694.752
-1.047198	0.370812	-2.547742	98	13	102	694.358
-1.047198	2.251330	-2.330739	11	9	20	694.108
0.261799	0.850607	-1.335383	86	13	107	694.064
0.000000	0.418037	1.360082	95	11	18	693.663
1.570796	1.247695	1.809890	97	24	105	693.605
-1.570796	0.910508	1.903534	101	20	10	693.576
2.094395	0.733948	3.021411	97	15	0	693.492
-1.832596	1.875281	0.107086	95	16	3	693.475
-1.308997	1.766067	2.153843	82	111	102	693.357
1.047198	0.762244	-0.273349	104	16	15	693.239
-3.141593	1.812176	0.656819	101	15	108	693.148
-0.785398	1.374601	-2.456031	98	15	106	692.625
-2.356194	0.960688	-0.577532	106	18	106	692.501
2.617994	1.909857	-0.381669	97	25	4	692.418
-1.047198	2.349581	-2.702517	103	12	95	691.908
-1.308997	2.164094	-2.991358	90	4	9	691.882
-0.785398	1.872854	1.543456	80	4	5	691.726
-1.047198	1.025536	1.576859	24	1	8	691.437
-1.047198	1.617114	-1.572037	102	11	101	691.409
1.047198	1.904882	-1.478089	6	14	96	691.335
0.523599	1.413347	-1.339188	106	16	109	691.279
-2.879793	2.863997	0.549740	110	10	95	690.942
2.356194	1.413430	2.550734	97	14	110	690.780
-0.523599	2.478122	2.609777	104	16	102	690.531
-3.141593	1.050534	3.042579	1	24	104	690.521
1.047198	1.766067	2.153843	89	10	4	690.486
1.832596	1.135834	-1.431087	0	24	109	690.064
-2.879793	2.984978	1.954446	107	0	89	689.740
-1.570796	2.664082	-1.071402	93	10	7	689.653
1.308997	1.977582	0.969896	94	17	97	689.518
-1.832596	1.872854	1.543456	85	7	104	689.361
-0.785398	0.864993	2.278281	86	12	6	689.299
1.570796	1.875281	0.107086	103	17	111	689.103
-1.047198	2.041297	-2.664597	101	10	93	688.875
-1.308997	0.866395	-2.492918	97	14	107	688.663
1.832596	0.850607	-1.335383	96	16	3	688.544
-2.356194	0.640596	-2.797608	98	22	111	688.539
-0.785398	1.194549	-0.801900	86	111	9	688.506
0.261799	1.045978	0.343692	106	2	21	688.400
-1.832596	1.836682	-0.676006	84	15	110	688.191
-2.356194	1.050534	3.042579	90	12	4	688.135
-2.879793	2.138223	1.678323	93	13	101	688.105
-2.879793	0.709924	0.218797	99	16	108	687.957
1.570796	1.555207	1.708892	97	6	10	687.581
2.617994	0.619654	-2.216909	97	18	104	687.577
-1.570796	1.510910	-0.740472	85	10	5	687.561
0.261799	2.187132	-0.479875	89	15	107	687.403
0.523599	2.356369	3.005869	89	12	109	687.075
-1.832596	1.134796	2.434290	2	17	102	687.037
-2.094395	2.379497	0.561089	107	18	104	686.804
2.356194	2.881233	-2.582574	96	109	90	686.762
-1.570796	1.606104	-0.451151	84	11	1	686.729
0.785398	2.073035	2.027405	94	12	7	686.534
1.570796	0.709924	0.218797	19	6	106	686.008
2.879793	1.662363	0.915448	100	15	109	685.635
-2.879793	1.812176	0.656819	97	16	0	685.323
2.879793	2.108018	1.311430	99	15	100	684.831
0.000000	0.458961	-0.107937	1	15	17	684.803
-1.047198	1.875281	0.107086	101	17	108	684.777
-1.047198	0.762244	-0.273349	94	16	97	684.713
-3.141593	1.374601	-2.456031	103	15	106	684.457
-0.523599	1.599406	1.426070	84	0	11	684.279
-0.261799	0.674054	1.013609	101	14	100	684.213
-0.523599	0.906588	1.252948	101	15	104	683.920
1.308997	2.251330	-2.330739	98	17	108	683.709
0.000000	0.571433	-1.188419	82	13	104	683.682
0.261799	1.134497	-1.109631	85	12	109	683.563
-0.523599	1.134497	-1.109631	90	22	108	683.499
1.832596	0.370812	-2.547742	82	1	110	683.346
-1.832596	1.135813	-2.658866	105	16	101	683.217
-0.785398	2.579248	-2.364801	92	7	5	683.171
-1.570796	1.555207	1.708892	83	5	106	682.974
-1.308997	1.998705	2.370472	93	17	102	682.545
-2.094395	1.242974	-2.977882	86	8	3	682.537
-2.356194	2.984978	1.954446	103	2	91	682.504
1.308997	0.615174	-0.666022	98	16	4	682.034
-2.094395	1.506530	1.988858	103	25	0	681.938
-2.094395	1.113094	-0.272241	100	14	110	681.535
-2.879793	0.914445	2.687814	98	17	106	681.514
-0.785398	0.640596	-2.797608	95	14	107	681.466
-1.308997	1.014500	0.906702	2	8	22	681.431
-0.523599	1.135834	-1.431087	93	23	1	681.187
-3.141593	0.615174	-0.666022	100	13	15	681.131
-2.879793	1.977582	0.969896	100	16	106	681.111
-3.141593	1.662363	0.915448	97	15	110	681.082
-0.785398	0.906588	1.252948	23	1	6	681.057
2.879793	0.080730	-2.622036	99	18	109	680.887
0.000000	2.881233	-2.582574	20	3	108	680.878
1.570796	2.089241	-0.114193	102	18	109	680.615
-2.617994	0.866395	-2.492918	97	11	11	680.538
-1.570796	2.863997	0.549740	93	12	7	680.454
-2.879793	1.617114	-1.572037	92	13	99	680.291
-1.047198	2.299159	2.264663	97	14	96	680.216
1.832596	2.579248	-2.364801	103	18	105	680.193
2.356194	1.134497	-1.109631	88	14	105	680.111
-2.356194	0.618092	2.539118	107	18	102	679.702
-2.356194	0.866395	-2.492918	96	10	11	679.404
-1.570796	1.247695	1.809890	92	20	9	679.377
-0.523599	1.658653	-2.409879	14	4	104	679.240
-1.308997	1.870545	-2.976234	94	16	108	678.991
0.523599	2.073035	2.027405	97	15	6	678.632
-1.308997	2.579248	-2.364801	94	11	0	678.475
2.356194	0.615174	-0.666022	96	20	4	678.405
-0.785398	1.875281	0.107086	109	104	23	677.965
0.523599	1.904882	-1.478089	87	7	7	677.952
-1.832596	1.194549	-0.801900	86	106	10	677.936
-2.094395	2.033014	2.977192	91	7	5	677.786
0.523599	1.824694	1.850876	97	16	2	677.522
-1.570796	0.203748	0.590255	90	7	94	677.403
-3.141593	1.982574	-1.115518	109	24	108	677.240
2.094395	1.504028	0.636812	91	12	5	677.171
2.879793	2.664082	-1.071402	96	16	109	677.134
-1.570796	2.104282	-0.813972	26	5	5	677.077
